,L,W,id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30
802,0.0237,0.0428,4.75E-10,8.31E-10,1.39E-09,2.32E-09,3.86E-09,6.39E-09,1.05E-08,1.74E-08,2.85E-08,4.67E-08,7.62E-08,1.25E-07,2.11E-07,3.49E-07,5.61E-07,8.99E-07,1.34E-06,2.00E-06,2.97E-06,4.37E-06,6.13E-06,7.93E-06,1.01E-05,1.27E-05,1.58E-05,1.97E-05,2.44E-05,3.02E-05,3.56E-05,3.82E-05
803,0.0237,0.0438,4.76E-10,8.33E-10,1.39E-09,2.32E-09,3.87E-09,6.40E-09,1.06E-08,1.74E-08,2.86E-08,4.68E-08,7.64E-08,1.26E-07,2.12E-07,3.50E-07,5.62E-07,9.01E-07,1.35E-06,2.00E-06,2.97E-06,4.39E-06,6.15E-06,7.95E-06,1.01E-05,1.27E-05,1.58E-05,1.97E-05,2.45E-05,3.02E-05,3.56E-05,3.83E-05
804,0.0237,0.0448,4.78E-10,8.36E-10,1.40E-09,2.33E-09,3.88E-09,6.42E-09,1.06E-08,1.75E-08,2.87E-08,4.69E-08,7.65E-08,1.26E-07,2.12E-07,3.51E-07,5.64E-07,9.03E-07,1.35E-06,2.01E-06,2.98E-06,4.40E-06,6.16E-06,7.97E-06,1.01E-05,1.27E-05,1.59E-05,1.98E-05,2.45E-05,3.03E-05,3.57E-05,3.84E-05
805,0.0237,0.0459,4.79E-10,8.38E-10,1.40E-09,2.33E-09,3.89E-09,6.44E-09,1.06E-08,1.75E-08,2.88E-08,4.70E-08,7.67E-08,1.26E-07,2.13E-07,3.52E-07,5.65E-07,9.05E-07,1.35E-06,2.01E-06,2.99E-06,4.41E-06,6.18E-06,7.99E-06,1.02E-05,1.27E-05,1.59E-05,1.98E-05,2.46E-05,3.04E-05,3.58E-05,3.85E-05
806,0.0237,0.0469,4.80E-10,8.40E-10,1.41E-09,2.34E-09,3.90E-09,6.45E-09,1.07E-08,1.76E-08,2.88E-08,4.71E-08,7.69E-08,1.27E-07,2.13E-07,3.53E-07,5.66E-07,9.08E-07,1.36E-06,2.02E-06,3.00E-06,4.42E-06,6.20E-06,8.01E-06,1.02E-05,1.28E-05,1.59E-05,1.98E-05,2.46E-05,3.04E-05,3.59E-05,3.85E-05
807,0.0237,0.0479,4.81E-10,8.42E-10,1.41E-09,2.35E-09,3.91E-09,6.47E-09,1.07E-08,1.76E-08,2.89E-08,4.73E-08,7.71E-08,1.27E-07,2.14E-07,3.54E-07,5.68E-07,9.10E-07,1.36E-06,2.02E-06,3.00E-06,4.43E-06,6.21E-06,8.03E-06,1.02E-05,1.28E-05,1.60E-05,1.99E-05,2.47E-05,3.05E-05,3.59E-05,3.86E-05
808,0.0237,0.049,4.82E-10,8.45E-10,1.41E-09,2.35E-09,3.92E-09,6.49E-09,1.07E-08,1.77E-08,2.90E-08,4.74E-08,7.73E-08,1.27E-07,2.14E-07,3.55E-07,5.69E-07,9.12E-07,1.36E-06,2.03E-06,3.01E-06,4.44E-06,6.23E-06,8.05E-06,1.02E-05,1.28E-05,1.60E-05,1.99E-05,2.48E-05,3.06E-05,3.60E-05,3.87E-05
809,0.0237,0.05,4.83E-10,8.47E-10,1.42E-09,2.36E-09,3.93E-09,6.50E-09,1.07E-08,1.77E-08,2.91E-08,4.75E-08,7.75E-08,1.27E-07,2.15E-07,3.55E-07,5.71E-07,9.15E-07,1.37E-06,2.03E-06,3.02E-06,4.45E-06,6.24E-06,8.07E-06,1.03E-05,1.29E-05,1.61E-05,2.00E-05,2.48E-05,3.06E-05,3.61E-05,3.88E-05
810,0.0241,0.02,4.47E-10,7.76E-10,1.30E-09,2.16E-09,3.60E-09,5.97E-09,9.86E-09,1.63E-08,2.67E-08,4.37E-08,7.13E-08,1.17E-07,1.98E-07,3.27E-07,5.26E-07,8.42E-07,1.26E-06,1.87E-06,2.78E-06,4.10E-06,5.77E-06,7.46E-06,9.54E-06,1.20E-05,1.50E-05,1.86E-05,2.31E-05,2.85E-05,3.38E-05,3.65E-05
811,0.0241,0.021,4.48E-10,7.78E-10,1.30E-09,2.17E-09,3.61E-09,5.98E-09,9.89E-09,1.63E-08,2.68E-08,4.38E-08,7.14E-08,1.18E-07,1.99E-07,3.28E-07,5.27E-07,8.44E-07,1.26E-06,1.88E-06,2.79E-06,4.11E-06,5.79E-06,7.48E-06,9.57E-06,1.20E-05,1.50E-05,1.87E-05,2.32E-05,2.86E-05,3.38E-05,3.66E-05
812,0.0241,0.0221,4.49E-10,7.80E-10,1.31E-09,2.18E-09,3.62E-09,6.00E-09,9.91E-09,1.64E-08,2.68E-08,4.39E-08,7.16E-08,1.18E-07,1.99E-07,3.29E-07,5.29E-07,8.47E-07,1.26E-06,1.88E-06,2.79E-06,4.12E-06,5.80E-06,7.50E-06,9.59E-06,1.20E-05,1.50E-05,1.87E-05,2.32E-05,2.87E-05,3.39E-05,3.67E-05
813,0.0241,0.0231,4.50E-10,7.82E-10,1.31E-09,2.18E-09,3.63E-09,6.02E-09,9.94E-09,1.64E-08,2.69E-08,4.40E-08,7.18E-08,1.18E-07,2.00E-07,3.30E-07,5.30E-07,8.49E-07,1.27E-06,1.89E-06,2.80E-06,4.13E-06,5.82E-06,7.52E-06,9.61E-06,1.21E-05,1.51E-05,1.88E-05,2.33E-05,2.87E-05,3.40E-05,3.68E-05
814,0.0241,0.0241,4.51E-10,7.84E-10,1.31E-09,2.19E-09,3.64E-09,6.03E-09,9.96E-09,1.64E-08,2.70E-08,4.41E-08,7.20E-08,1.19E-07,2.00E-07,3.31E-07,5.31E-07,8.51E-07,1.27E-06,1.89E-06,2.81E-06,4.14E-06,5.83E-06,7.54E-06,9.63E-06,1.21E-05,1.51E-05,1.88E-05,2.34E-05,2.88E-05,3.41E-05,3.68E-05
815,0.0241,0.0252,4.52E-10,7.86E-10,1.32E-09,2.19E-09,3.65E-09,6.05E-09,9.99E-09,1.65E-08,2.70E-08,4.42E-08,7.22E-08,1.19E-07,2.01E-07,3.32E-07,5.33E-07,8.54E-07,1.27E-06,1.90E-06,2.82E-06,4.16E-06,5.85E-06,7.56E-06,9.66E-06,1.21E-05,1.51E-05,1.88E-05,2.34E-05,2.89E-05,3.42E-05,3.69E-05
816,0.0241,0.0262,4.53E-10,7.88E-10,1.32E-09,2.20E-09,3.66E-09,6.06E-09,1.00E-08,1.65E-08,2.71E-08,4.43E-08,7.24E-08,1.19E-07,2.01E-07,3.33E-07,5.34E-07,8.56E-07,1.28E-06,1.90E-06,2.82E-06,4.17E-06,5.86E-06,7.58E-06,9.68E-06,1.21E-05,1.52E-05,1.89E-05,2.35E-05,2.89E-05,3.42E-05,3.70E-05
817,0.0241,0.0272,4.54E-10,7.90E-10,1.32E-09,2.20E-09,3.67E-09,6.08E-09,1.00E-08,1.66E-08,2.72E-08,4.44E-08,7.26E-08,1.20E-07,2.02E-07,3.33E-07,5.36E-07,8.58E-07,1.28E-06,1.91E-06,2.83E-06,4.18E-06,5.87E-06,7.60E-06,9.70E-06,1.22E-05,1.52E-05,1.89E-05,2.35E-05,2.90E-05,3.43E-05,3.71E-05
818,0.0241,0.0283,4.55E-10,7.93E-10,1.33E-09,2.21E-09,3.68E-09,6.10E-09,1.01E-08,1.66E-08,2.73E-08,4.46E-08,7.27E-08,1.20E-07,2.02E-07,3.34E-07,5.37E-07,8.60E-07,1.29E-06,1.91E-06,2.84E-06,4.19E-06,5.89E-06,7.62E-06,9.73E-06,1.22E-05,1.52E-05,1.90E-05,2.36E-05,2.91E-05,3.44E-05,3.71E-05
819,0.0241,0.0293,4.56E-10,7.95E-10,1.33E-09,2.22E-09,3.69E-09,6.11E-09,1.01E-08,1.67E-08,2.73E-08,4.47E-08,7.29E-08,1.20E-07,2.03E-07,3.35E-07,5.38E-07,8.63E-07,1.29E-06,1.92E-06,2.85E-06,4.20E-06,5.90E-06,7.63E-06,9.75E-06,1.22E-05,1.53E-05,1.90E-05,2.36E-05,2.91E-05,3.44E-05,3.72E-05
820,0.0241,0.0303,4.57E-10,7.97E-10,1.33E-09,2.22E-09,3.70E-09,6.13E-09,1.01E-08,1.67E-08,2.74E-08,4.48E-08,7.31E-08,1.20E-07,2.03E-07,3.36E-07,5.40E-07,8.65E-07,1.29E-06,1.92E-06,2.85E-06,4.21E-06,5.92E-06,7.65E-06,9.77E-06,1.23E-05,1.53E-05,1.91E-05,2.37E-05,2.92E-05,3.45E-05,3.73E-05
821,0.0241,0.0314,4.58E-10,7.99E-10,1.34E-09,2.23E-09,3.71E-09,6.14E-09,1.01E-08,1.67E-08,2.75E-08,4.49E-08,7.33E-08,1.21E-07,2.04E-07,3.37E-07,5.41E-07,8.67E-07,1.30E-06,1.93E-06,2.86E-06,4.22E-06,5.93E-06,7.67E-06,9.79E-06,1.23E-05,1.53E-05,1.91E-05,2.37E-05,2.93E-05,3.46E-05,3.74E-05
822,0.0241,0.0324,4.59E-10,8.01E-10,1.34E-09,2.23E-09,3.72E-09,6.16E-09,1.02E-08,1.68E-08,2.75E-08,4.50E-08,7.35E-08,1.21E-07,2.04E-07,3.38E-07,5.42E-07,8.69E-07,1.30E-06,1.93E-06,2.87E-06,4.23E-06,5.95E-06,7.69E-06,9.81E-06,1.23E-05,1.54E-05,1.91E-05,2.38E-05,2.93E-05,3.47E-05,3.74E-05
823,0.0241,0.0334,4.60E-10,8.03E-10,1.34E-09,2.24E-09,3.73E-09,6.17E-09,1.02E-08,1.68E-08,2.76E-08,4.51E-08,7.37E-08,1.21E-07,2.05E-07,3.39E-07,5.44E-07,8.72E-07,1.30E-06,1.94E-06,2.87E-06,4.24E-06,5.96E-06,7.71E-06,9.84E-06,1.23E-05,1.54E-05,1.92E-05,2.38E-05,2.94E-05,3.47E-05,3.75E-05
824,0.0241,0.0345,4.61E-10,8.05E-10,1.35E-09,2.24E-09,3.74E-09,6.19E-09,1.02E-08,1.69E-08,2.77E-08,4.52E-08,7.39E-08,1.22E-07,2.05E-07,3.40E-07,5.45E-07,8.74E-07,1.31E-06,1.94E-06,2.88E-06,4.25E-06,5.98E-06,7.73E-06,9.86E-06,1.24E-05,1.54E-05,1.92E-05,2.39E-05,2.95E-05,3.48E-05,3.76E-05
825,0.0241,0.0355,4.62E-10,8.07E-10,1.35E-09,2.25E-09,3.75E-09,6.21E-09,1.03E-08,1.69E-08,2.77E-08,4.54E-08,7.40E-08,1.22E-07,2.06E-07,3.40E-07,5.47E-07,8.76E-07,1.31E-06,1.95E-06,2.89E-06,4.27E-06,5.99E-06,7.75E-06,9.88E-06,1.24E-05,1.55E-05,1.93E-05,2.39E-05,2.95E-05,3.49E-05,3.77E-05
826,0.0241,0.0366,4.63E-10,8.09E-10,1.35E-09,2.26E-09,3.76E-09,6.22E-09,1.03E-08,1.70E-08,2.78E-08,4.55E-08,7.42E-08,1.22E-07,2.06E-07,3.41E-07,5.48E-07,8.78E-07,1.31E-06,1.95E-06,2.90E-06,4.28E-06,6.01E-06,7.77E-06,9.91E-06,1.24E-05,1.55E-05,1.93E-05,2.40E-05,2.96E-05,3.50E-05,3.78E-05
827,0.0241,0.0376,4.64E-10,8.11E-10,1.36E-09,2.26E-09,3.77E-09,6.24E-09,1.03E-08,1.70E-08,2.79E-08,4.56E-08,7.44E-08,1.23E-07,2.07E-07,3.42E-07,5.49E-07,8.81E-07,1.32E-06,1.96E-06,2.91E-06,4.29E-06,6.02E-06,7.79E-06,9.93E-06,1.25E-05,1.56E-05,1.94E-05,2.40E-05,2.97E-05,3.50E-05,3.78E-05
828,0.0241,0.0386,4.65E-10,8.14E-10,1.36E-09,2.27E-09,3.78E-09,6.25E-09,1.03E-08,1.70E-08,2.80E-08,4.57E-08,7.46E-08,1.23E-07,2.07E-07,3.43E-07,5.51E-07,8.83E-07,1.32E-06,1.96E-06,2.91E-06,4.30E-06,6.04E-06,7.81E-06,9.95E-06,1.25E-05,1.56E-05,1.94E-05,2.41E-05,2.97E-05,3.51E-05,3.79E-05
829,0.0241,0.0397,4.66E-10,8.16E-10,1.37E-09,2.27E-09,3.79E-09,6.27E-09,1.04E-08,1.71E-08,2.80E-08,4.58E-08,7.48E-08,1.23E-07,2.08E-07,3.44E-07,5.52E-07,8.85E-07,1.32E-06,1.97E-06,2.92E-06,4.31E-06,6.06E-06,7.83E-06,9.98E-06,1.25E-05,1.56E-05,1.94E-05,2.42E-05,2.98E-05,3.52E-05,3.80E-05
830,0.0241,0.0407,4.68E-10,8.18E-10,1.37E-09,2.28E-09,3.80E-09,6.29E-09,1.04E-08,1.71E-08,2.81E-08,4.59E-08,7.50E-08,1.24E-07,2.08E-07,3.45E-07,5.54E-07,8.87E-07,1.33E-06,1.97E-06,2.93E-06,4.32E-06,6.07E-06,7.85E-06,1.00E-05,1.25E-05,1.57E-05,1.95E-05,2.42E-05,2.99E-05,3.53E-05,3.81E-05
831,0.0241,0.0417,4.69E-10,8.20E-10,1.37E-09,2.29E-09,3.81E-09,6.30E-09,1.04E-08,1.72E-08,2.82E-08,4.61E-08,7.52E-08,1.24E-07,2.09E-07,3.46E-07,5.55E-07,8.89E-07,1.33E-06,1.98E-06,2.94E-06,4.33E-06,6.08E-06,7.87E-06,1.00E-05,1.26E-05,1.57E-05,1.95E-05,2.43E-05,3.00E-05,3.53E-05,3.81E-05
832,0.0241,0.0428,4.70E-10,8.22E-10,1.38E-09,2.29E-09,3.82E-09,6.32E-09,1.04E-08,1.72E-08,2.82E-08,4.62E-08,7.54E-08,1.24E-07,2.09E-07,3.47E-07,5.57E-07,8.92E-07,1.33E-06,1.98E-06,2.94E-06,4.34E-06,6.10E-06,7.89E-06,1.00E-05,1.26E-05,1.57E-05,1.96E-05,2.43E-05,3.00E-05,3.54E-05,3.82E-05
833,0.0241,0.0438,4.71E-10,8.24E-10,1.38E-09,2.30E-09,3.83E-09,6.34E-09,1.05E-08,1.73E-08,2.83E-08,4.63E-08,7.56E-08,1.24E-07,2.10E-07,3.47E-07,5.58E-07,8.94E-07,1.34E-06,1.99E-06,2.95E-06,4.35E-06,6.12E-06,7.90E-06,1.01E-05,1.26E-05,1.58E-05,1.96E-05,2.44E-05,3.01E-05,3.55E-05,3.83E-05
834,0.0241,0.0448,4.72E-10,8.26E-10,1.38E-09,2.30E-09,3.83E-09,6.35E-09,1.05E-08,1.73E-08,2.84E-08,4.64E-08,7.57E-08,1.25E-07,2.10E-07,3.48E-07,5.59E-07,8.96E-07,1.34E-06,1.99E-06,2.96E-06,4.37E-06,6.13E-06,7.92E-06,1.01E-05,1.27E-05,1.58E-05,1.97E-05,2.44E-05,3.02E-05,3.56E-05,3.84E-05
835,0.0241,0.0459,4.73E-10,8.29E-10,1.39E-09,2.31E-09,3.85E-09,6.37E-09,1.05E-08,1.73E-08,2.85E-08,4.65E-08,7.59E-08,1.25E-07,2.11E-07,3.49E-07,5.61E-07,8.99E-07,1.34E-06,2.00E-06,2.97E-06,4.38E-06,6.15E-06,7.94E-06,1.01E-05,1.27E-05,1.58E-05,1.97E-05,2.45E-05,3.02E-05,3.56E-05,3.85E-05
836,0.0241,0.0469,4.74E-10,8.31E-10,1.39E-09,2.32E-09,3.85E-09,6.38E-09,1.05E-08,1.74E-08,2.85E-08,4.66E-08,7.61E-08,1.25E-07,2.11E-07,3.50E-07,5.62E-07,9.01E-07,1.35E-06,2.00E-06,2.97E-06,4.39E-06,6.16E-06,7.96E-06,1.01E-05,1.27E-05,1.59E-05,1.98E-05,2.45E-05,3.03E-05,3.57E-05,3.85E-05
837,0.0241,0.0479,4.75E-10,8.33E-10,1.39E-09,2.32E-09,3.86E-09,6.40E-09,1.06E-08,1.74E-08,2.86E-08,4.68E-08,7.63E-08,1.26E-07,2.12E-07,3.51E-07,5.64E-07,9.03E-07,1.35E-06,2.01E-06,2.98E-06,4.40E-06,6.17E-06,7.98E-06,1.02E-05,1.27E-05,1.59E-05,1.98E-05,2.46E-05,3.04E-05,3.58E-05,3.86E-05
838,0.0241,0.049,4.76E-10,8.36E-10,1.40E-09,2.33E-09,3.87E-09,6.42E-09,1.06E-08,1.75E-08,2.87E-08,4.69E-08,7.65E-08,1.26E-07,2.12E-07,3.52E-07,5.65E-07,9.05E-07,1.35E-06,2.02E-06,2.99E-06,4.41E-06,6.19E-06,8.00E-06,1.02E-05,1.28E-05,1.59E-05,1.98E-05,2.46E-05,3.04E-05,3.59E-05,3.87E-05
839,0.0241,0.05,4.77E-10,8.38E-10,1.40E-09,2.33E-09,3.88E-09,6.43E-09,1.06E-08,1.75E-08,2.87E-08,4.70E-08,7.67E-08,1.26E-07,2.13E-07,3.53E-07,5.66E-07,9.08E-07,1.36E-06,2.02E-06,3.00E-06,4.42E-06,6.20E-06,8.02E-06,1.02E-05,1.28E-05,1.60E-05,1.99E-05,2.47E-05,3.05E-05,3.59E-05,3.88E-05
840,0.0246,0.02,4.40E-10,7.66E-10,1.28E-09,2.14E-09,3.56E-09,5.89E-09,9.73E-09,1.61E-08,2.63E-08,4.31E-08,7.03E-08,1.16E-07,1.96E-07,3.24E-07,5.21E-07,8.34E-07,1.25E-06,1.85E-06,2.75E-06,4.06E-06,5.73E-06,7.41E-06,9.49E-06,1.19E-05,1.49E-05,1.85E-05,2.30E-05,2.84E-05,3.36E-05,3.65E-05
841,0.0246,0.021,4.41E-10,7.68E-10,1.28E-09,2.14E-09,3.56E-09,5.91E-09,9.75E-09,1.61E-08,2.64E-08,4.32E-08,7.05E-08,1.16E-07,1.96E-07,3.25E-07,5.22E-07,8.37E-07,1.25E-06,1.86E-06,2.76E-06,4.08E-06,5.75E-06,7.43E-06,9.51E-06,1.19E-05,1.49E-05,1.86E-05,2.31E-05,2.85E-05,3.36E-05,3.66E-05
842,0.0246,0.0221,4.42E-10,7.70E-10,1.29E-09,2.15E-09,3.57E-09,5.92E-09,9.78E-09,1.61E-08,2.65E-08,4.33E-08,7.07E-08,1.17E-07,1.97E-07,3.26E-07,5.24E-07,8.39E-07,1.25E-06,1.86E-06,2.77E-06,4.09E-06,5.76E-06,7.45E-06,9.53E-06,1.20E-05,1.49E-05,1.86E-05,2.31E-05,2.85E-05,3.37E-05,3.67E-05
843,0.0246,0.0231,4.43E-10,7.72E-10,1.29E-09,2.15E-09,3.58E-09,5.94E-09,9.81E-09,1.62E-08,2.65E-08,4.34E-08,7.09E-08,1.17E-07,1.97E-07,3.27E-07,5.25E-07,8.41E-07,1.26E-06,1.87E-06,2.78E-06,4.10E-06,5.78E-06,7.47E-06,9.55E-06,1.20E-05,1.50E-05,1.86E-05,2.32E-05,2.86E-05,3.38E-05,3.67E-05
844,0.0246,0.0241,4.44E-10,7.74E-10,1.30E-09,2.16E-09,3.59E-09,5.95E-09,9.83E-09,1.62E-08,2.66E-08,4.35E-08,7.11E-08,1.17E-07,1.98E-07,3.28E-07,5.26E-07,8.43E-07,1.26E-06,1.87E-06,2.78E-06,4.11E-06,5.79E-06,7.49E-06,9.57E-06,1.20E-05,1.50E-05,1.87E-05,2.32E-05,2.86E-05,3.39E-05,3.68E-05
845,0.0246,0.0252,4.45E-10,7.76E-10,1.30E-09,2.16E-09,3.60E-09,5.97E-09,9.86E-09,1.63E-08,2.67E-08,4.36E-08,7.12E-08,1.18E-07,1.98E-07,3.29E-07,5.28E-07,8.46E-07,1.26E-06,1.88E-06,2.79E-06,4.12E-06,5.80E-06,7.51E-06,9.60E-06,1.20E-05,1.50E-05,1.87E-05,2.33E-05,2.87E-05,3.40E-05,3.69E-05
846,0.0246,0.0262,4.46E-10,7.78E-10,1.30E-09,2.17E-09,3.61E-09,5.98E-09,9.88E-09,1.63E-08,2.68E-08,4.37E-08,7.14E-08,1.18E-07,1.99E-07,3.29E-07,5.29E-07,8.48E-07,1.27E-06,1.88E-06,2.80E-06,4.13E-06,5.82E-06,7.52E-06,9.62E-06,1.21E-05,1.51E-05,1.88E-05,2.33E-05,2.88E-05,3.41E-05,3.70E-05
847,0.0246,0.0272,4.47E-10,7.80E-10,1.31E-09,2.17E-09,3.62E-09,6.00E-09,9.91E-09,1.63E-08,2.68E-08,4.39E-08,7.16E-08,1.18E-07,1.99E-07,3.30E-07,5.30E-07,8.50E-07,1.27E-06,1.89E-06,2.80E-06,4.14E-06,5.83E-06,7.54E-06,9.64E-06,1.21E-05,1.51E-05,1.88E-05,2.34E-05,2.88E-05,3.41E-05,3.70E-05
848,0.0246,0.0283,4.48E-10,7.82E-10,1.31E-09,2.18E-09,3.63E-09,6.01E-09,9.93E-09,1.64E-08,2.69E-08,4.40E-08,7.18E-08,1.19E-07,2.00E-07,3.31E-07,5.32E-07,8.52E-07,1.27E-06,1.89E-06,2.81E-06,4.15E-06,5.85E-06,7.56E-06,9.66E-06,1.21E-05,1.51E-05,1.89E-05,2.34E-05,2.89E-05,3.42E-05,3.71E-05
849,0.0246,0.0293,4.49E-10,7.84E-10,1.31E-09,2.19E-09,3.64E-09,6.03E-09,9.96E-09,1.64E-08,2.70E-08,4.41E-08,7.20E-08,1.19E-07,2.00E-07,3.32E-07,5.33E-07,8.55E-07,1.28E-06,1.90E-06,2.82E-06,4.16E-06,5.86E-06,7.58E-06,9.69E-06,1.22E-05,1.52E-05,1.89E-05,2.35E-05,2.90E-05,3.43E-05,3.72E-05
850,0.0246,0.0303,4.50E-10,7.86E-10,1.32E-09,2.19E-09,3.65E-09,6.04E-09,9.98E-09,1.65E-08,2.70E-08,4.42E-08,7.21E-08,1.19E-07,2.01E-07,3.33E-07,5.34E-07,8.57E-07,1.28E-06,1.90E-06,2.83E-06,4.17E-06,5.88E-06,7.60E-06,9.71E-06,1.22E-05,1.52E-05,1.89E-05,2.35E-05,2.90E-05,3.43E-05,3.73E-05
851,0.0246,0.0314,4.51E-10,7.88E-10,1.32E-09,2.20E-09,3.66E-09,6.06E-09,1.00E-08,1.65E-08,2.71E-08,4.43E-08,7.23E-08,1.19E-07,2.01E-07,3.34E-07,5.36E-07,8.59E-07,1.28E-06,1.91E-06,2.83E-06,4.18E-06,5.89E-06,7.62E-06,9.73E-06,1.22E-05,1.52E-05,1.90E-05,2.36E-05,2.91E-05,3.44E-05,3.73E-05
852,0.0246,0.0324,4.52E-10,7.90E-10,1.32E-09,2.20E-09,3.67E-09,6.08E-09,1.00E-08,1.66E-08,2.72E-08,4.44E-08,7.25E-08,1.20E-07,2.02E-07,3.34E-07,5.37E-07,8.61E-07,1.29E-06,1.91E-06,2.84E-06,4.19E-06,5.91E-06,7.64E-06,9.75E-06,1.22E-05,1.53E-05,1.90E-05,2.36E-05,2.92E-05,3.45E-05,3.74E-05
853,0.0246,0.0334,4.53E-10,7.92E-10,1.33E-09,2.21E-09,3.68E-09,6.09E-09,1.01E-08,1.66E-08,2.72E-08,4.45E-08,7.27E-08,1.20E-07,2.02E-07,3.35E-07,5.39E-07,8.63E-07,1.29E-06,1.92E-06,2.85E-06,4.21E-06,5.92E-06,7.66E-06,9.78E-06,1.23E-05,1.53E-05,1.91E-05,2.37E-05,2.92E-05,3.46E-05,3.75E-05
854,0.0246,0.0345,4.54E-10,7.94E-10,1.33E-09,2.21E-09,3.69E-09,6.11E-09,1.01E-08,1.66E-08,2.73E-08,4.47E-08,7.29E-08,1.20E-07,2.03E-07,3.36E-07,5.40E-07,8.66E-07,1.29E-06,1.93E-06,2.86E-06,4.22E-06,5.94E-06,7.68E-06,9.80E-06,1.23E-05,1.54E-05,1.91E-05,2.37E-05,2.93E-05,3.46E-05,3.76E-05
855,0.0246,0.0355,4.55E-10,7.96E-10,1.33E-09,2.22E-09,3.70E-09,6.12E-09,1.01E-08,1.67E-08,2.74E-08,4.48E-08,7.31E-08,1.21E-07,2.03E-07,3.37E-07,5.41E-07,8.68E-07,1.30E-06,1.93E-06,2.86E-06,4.23E-06,5.95E-06,7.70E-06,9.82E-06,1.23E-05,1.54E-05,1.92E-05,2.38E-05,2.94E-05,3.47E-05,3.77E-05
856,0.0246,0.0366,4.56E-10,7.99E-10,1.34E-09,2.23E-09,3.71E-09,6.14E-09,1.01E-08,1.67E-08,2.75E-08,4.49E-08,7.33E-08,1.21E-07,2.04E-07,3.38E-07,5.43E-07,8.70E-07,1.30E-06,1.94E-06,2.87E-06,4.24E-06,5.97E-06,7.72E-06,9.85E-06,1.23E-05,1.54E-05,1.92E-05,2.38E-05,2.95E-05,3.48E-05,3.77E-05
857,0.0246,0.0376,4.57E-10,8.01E-10,1.34E-09,2.23E-09,3.72E-09,6.16E-09,1.02E-08,1.68E-08,2.75E-08,4.50E-08,7.35E-08,1.21E-07,2.04E-07,3.39E-07,5.44E-07,8.72E-07,1.30E-06,1.94E-06,2.88E-06,4.25E-06,5.98E-06,7.73E-06,9.87E-06,1.24E-05,1.55E-05,1.92E-05,2.39E-05,2.95E-05,3.49E-05,3.78E-05
858,0.0246,0.0386,4.58E-10,8.03E-10,1.34E-09,2.24E-09,3.73E-09,6.17E-09,1.02E-08,1.68E-08,2.76E-08,4.51E-08,7.36E-08,1.22E-07,2.05E-07,3.40E-07,5.46E-07,8.74E-07,1.31E-06,1.95E-06,2.89E-06,4.26E-06,6.00E-06,7.75E-06,9.89E-06,1.24E-05,1.55E-05,1.93E-05,2.39E-05,2.96E-05,3.49E-05,3.79E-05
859,0.0246,0.0397,4.60E-10,8.05E-10,1.35E-09,2.24E-09,3.74E-09,6.19E-09,1.02E-08,1.69E-08,2.77E-08,4.52E-08,7.38E-08,1.22E-07,2.05E-07,3.41E-07,5.47E-07,8.77E-07,1.31E-06,1.95E-06,2.90E-06,4.27E-06,6.01E-06,7.77E-06,9.91E-06,1.24E-05,1.55E-05,1.93E-05,2.40E-05,2.97E-05,3.50E-05,3.80E-05
860,0.0246,0.0407,4.61E-10,8.07E-10,1.35E-09,2.25E-09,3.74E-09,6.20E-09,1.02E-08,1.69E-08,2.77E-08,4.53E-08,7.40E-08,1.22E-07,2.06E-07,3.41E-07,5.48E-07,8.79E-07,1.31E-06,1.96E-06,2.90E-06,4.28E-06,6.03E-06,7.79E-06,9.94E-06,1.25E-05,1.56E-05,1.94E-05,2.41E-05,2.97E-05,3.51E-05,3.80E-05
861,0.0246,0.0417,4.62E-10,8.09E-10,1.35E-09,2.26E-09,3.75E-09,6.22E-09,1.03E-08,1.69E-08,2.78E-08,4.54E-08,7.42E-08,1.22E-07,2.06E-07,3.42E-07,5.50E-07,8.81E-07,1.32E-06,1.96E-06,2.91E-06,4.29E-06,6.04E-06,7.81E-06,9.96E-06,1.25E-05,1.56E-05,1.94E-05,2.41E-05,2.98E-05,3.52E-05,3.81E-05
862,0.0246,0.0428,4.63E-10,8.11E-10,1.36E-09,2.26E-09,3.76E-09,6.24E-09,1.03E-08,1.70E-08,2.79E-08,4.56E-08,7.44E-08,1.23E-07,2.07E-07,3.43E-07,5.51E-07,8.83E-07,1.32E-06,1.97E-06,2.92E-06,4.31E-06,6.05E-06,7.83E-06,9.98E-06,1.25E-05,1.56E-05,1.95E-05,2.42E-05,2.99E-05,3.52E-05,3.82E-05
863,0.0246,0.0438,4.64E-10,8.13E-10,1.36E-09,2.27E-09,3.77E-09,6.25E-09,1.03E-08,1.70E-08,2.79E-08,4.57E-08,7.46E-08,1.23E-07,2.07E-07,3.44E-07,5.53E-07,8.85E-07,1.33E-06,1.97E-06,2.93E-06,4.32E-06,6.07E-06,7.85E-06,1.00E-05,1.25E-05,1.57E-05,1.95E-05,2.42E-05,2.99E-05,3.53E-05,3.83E-05
